Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
11/23/2017,AQS,60830011,3,10,ug/m3 LC,53,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
11/24/2017,AQS,60830011,3,12.2,ug/m3 LC,57,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
11/25/2017,AQS,60830011,3,11.2,ug/m3 LC,55,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
11/26/2017,AQS,60830011,3,11.9,ug/m3 LC,56,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
11/27/2017,AQS,60830011,3,2.6,ug/m3 LC,14,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
11/28/2017,AQS,60830011,3,8,ug/m3 LC,44,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
11/29/2017,AQS,60830011,3,8.7,ug/m3 LC,48,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
11/30/2017,AQS,60830011,3,8.1,ug/m3 LC,45,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
12/01/2017,AQS,60830011,3,10.7,ug/m3 LC,54,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
12/02/2017,AQS,60830011,3,13.3,ug/m3 LC,59,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
12/03/2017,AQS,60830011,3,13,ug/m3 LC,58,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
12/04/2017,AQS,60830011,3,10,ug/m3 LC,53,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
12/05/2017,AQS,60830011,3,54.8,ug/m3 LC,149,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
12/06/2017,AQS,60830011,3,139.4,ug/m3 LC,215,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
12/07/2017,AQS,60830011,3,231.6,ug/m3 LC,313,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
12/08/2017,AQS,60830011,3,105.1,ug/m3 LC,186,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
12/09/2017,AQS,60830011,3,96,ug/m3 LC,179,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
12/10/2017,AQS,60830011,3,96.3,ug/m3 LC,180,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
12/11/2017,AQS,60830011,3,91.2,ug/m3 LC,176,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
12/12/2017,AQS,60830011,3,90.2,ug/m3 LC,175,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
12/13/2017,AQS,60830011,3,81.2,ug/m3 LC,169,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
12/14/2017,AQS,60830011,3,63,ug/m3 LC,156,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
12/15/2017,AQS,60830011,3,54.6,ug/m3 LC,148,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
12/16/2017,AQS,60830011,3,72.5,ug/m3 LC,163,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
12/17/2017,AQS,60830011,3,40.7,ug/m3 LC,114,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
12/18/2017,AQS,60830011,3,19.2,ug/m3 LC,70,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
12/19/2017,AQS,60830011,3,16.7,ug/m3 LC,65,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
12/20/2017,AQS,60830011,3,8,ug/m3 LC,44,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
12/21/2017,AQS,60830011,3,8.7,ug/m3 LC,48,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
12/22/2017,AQS,60830011,3,9.2,ug/m3 LC,51,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
12/23/2017,AQS,60830011,3,5.9,ug/m3 LC,33,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
12/24/2017,AQS,60830011,3,9.2,ug/m3 LC,51,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
12/25/2017,AQS,60830011,3,12.8,ug/m3 LC,58,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
12/26/2017,AQS,60830011,3,14.7,ug/m3 LC,61,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
12/27/2017,AQS,60830011,3,15,ug/m3 LC,62,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
12/28/2017,AQS,60830011,3,10.7,ug/m3 LC,54,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
12/29/2017,AQS,60830011,3,8.8,ug/m3 LC,49,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
12/30/2017,AQS,60830011,3,10.8,ug/m3 LC,54,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
12/31/2017,AQS,60830011,3,15.2,ug/m3 LC,62,Santa Barbara,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.4277749961254,-119.691217778642
01/01/2017,AQS,60831008,3,6.8,ug/m3 LC,38,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
01/02/2017,AQS,60831008,3,6.5,ug/m3 LC,36,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
01/03/2017,AQS,60831008,3,2.5,ug/m3 LC,14,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
01/04/2017,AQS,60831008,3,1.1,ug/m3 LC,6,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
01/05/2017,AQS,60831008,3,2.5,ug/m3 LC,14,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
01/06/2017,AQS,60831008,3,5.2,ug/m3 LC,29,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
01/07/2017,AQS,60831008,3,2.6,ug/m3 LC,14,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
01/08/2017,AQS,60831008,3,2.2,ug/m3 LC,12,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
01/09/2017,AQS,60831008,3,4.5,ug/m3 LC,25,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
01/10/2017,AQS,60831008,3,1.9,ug/m3 LC,11,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
01/11/2017,AQS,60831008,3,7.9,ug/m3 LC,44,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
01/12/2017,AQS,60831008,3,3.4,ug/m3 LC,19,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
01/13/2017,AQS,60831008,3,1.6,ug/m3 LC,9,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
01/14/2017,AQS,60831008,3,3,ug/m3 LC,17,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
01/15/2017,AQS,60831008,3,3.9,ug/m3 LC,22,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
01/16/2017,AQS,60831008,3,4.2,ug/m3 LC,23,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
01/17/2017,AQS,60831008,3,4.3,ug/m3 LC,24,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
01/18/2017,AQS,60831008,3,3.8,ug/m3 LC,21,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
01/19/2017,AQS,60831008,3,5,ug/m3 LC,28,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
01/20/2017,AQS,60831008,3,4.3,ug/m3 LC,24,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
01/21/2017,AQS,60831008,3,6.2,ug/m3 LC,34,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
01/22/2017,AQS,60831008,3,1.5,ug/m3 LC,8,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
01/23/2017,AQS,60831008,3,3.5,ug/m3 LC,19,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
01/24/2017,AQS,60831008,3,3.3,ug/m3 LC,18,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
01/25/2017,AQS,60831008,3,5.8,ug/m3 LC,32,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
01/26/2017,AQS,60831008,3,5.6,ug/m3 LC,31,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
01/27/2017,AQS,60831008,3,9.3,ug/m3 LC,51,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
01/28/2017,AQS,60831008,3,4.9,ug/m3 LC,27,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
01/29/2017,AQS,60831008,3,4.8,ug/m3 LC,27,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
01/30/2017,AQS,60831008,3,2,ug/m3 LC,11,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
01/31/2017,AQS,60831008,3,2.5,ug/m3 LC,14,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
02/01/2017,AQS,60831008,3,6.2,ug/m3 LC,34,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
02/02/2017,AQS,60831008,3,1.4,ug/m3 LC,8,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
02/03/2017,AQS,60831008,3,1,ug/m3 LC,6,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
02/04/2017,AQS,60831008,3,1.3,ug/m3 LC,7,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
02/05/2017,AQS,60831008,3,1.9,ug/m3 LC,11,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
02/06/2017,AQS,60831008,3,3.5,ug/m3 LC,19,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
02/07/2017,AQS,60831008,3,1,ug/m3 LC,6,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
02/08/2017,AQS,60831008,3,1.8,ug/m3 LC,10,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
02/09/2017,AQS,60831008,3,2.7,ug/m3 LC,15,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
02/10/2017,AQS,60831008,3,1.8,ug/m3 LC,10,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
02/11/2017,AQS,60831008,3,4.3,ug/m3 LC,24,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
02/12/2017,AQS,60831008,3,4.3,ug/m3 LC,24,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
02/13/2017,AQS,60831008,3,4.3,ug/m3 LC,24,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
02/14/2017,AQS,60831008,3,7.2,ug/m3 LC,40,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
02/15/2017,AQS,60831008,3,8,ug/m3 LC,44,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
02/16/2017,AQS,60831008,3,5.9,ug/m3 LC,33,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
02/17/2017,AQS,60831008,3,2.9,ug/m3 LC,16,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
02/18/2017,AQS,60831008,3,4.8,ug/m3 LC,27,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
02/19/2017,AQS,60831008,3,3.2,ug/m3 LC,18,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
02/20/2017,AQS,60831008,3,0.9,ug/m3 LC,5,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
02/21/2017,AQS,60831008,3,3.6,ug/m3 LC,20,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
02/22/2017,AQS,60831008,3,3.7,ug/m3 LC,21,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
02/23/2017,AQS,60831008,3,4.2,ug/m3 LC,23,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
02/24/2017,AQS,60831008,3,3.4,ug/m3 LC,19,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
02/25/2017,AQS,60831008,3,4.9,ug/m3 LC,27,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
